prompt_id;prompt;hint;response_id;user_id;response;check_response_id;check_user_id;check_response;check_type
2178;Kata yang digunakan untuk menyebut berkeringat. ;berpeluh;3210;249;mepuluh;3341;214;berpuluh;dailyCheck
2184; Apa yang terjadi pada keringat. ;mengering;3190;249;kering;3329;214;kering;dailyCheck
2185; Apa yang orang lakukan terhadap keringatnya. ;mandi;3195;249;khidi;3333;214;mandi;dailyCheck
2189; Kata yang menjelaskan keadaan seseorang yang sedang berkeringat. ;berkeringat;3240;209;mukupen;3283;249;keringatan;dailyCheck
2190; Kata yang menjelaskan keadaan seseorang yang sedang berkeringat. ;berpeluh;3267;209;mepeluh;3274;249;berpuluh;dailyCheck
2191; Kata yang menjelaskan keadaan seseorang yang sedang berkeringat. ;basah dengan keringat//peluh;3204;249;bosok khug mukup pelukh;3338;214;basah dan gerah ;dailyCheck
2192; Kata yang menjelaskan sifat bau keringat. ;bau peluh;3235;209;mbau peluh;3281;249;bahu peluh;dailyCheck
2195; Kata yang menjelaskan sifat bau keringat. ;bau badan;3249;209;mbau badan;3291;249;bau badan;dailyCheck
2196; Kata yang menjelaskan sifat bau keringat. ;bau peluh yang biasa;3211;249;mbau peluh si nemu;12787;536;Bau keringat sih bisa;dailyCheck
2201;Kata yang digunakan untuk menyebut membuang air kecil. ;buang air kecil;3228;209;lawe cut;3290;249;air kecil;dailyCheck
2209; Di mana tempat orang biasanya membuang air kecil. ;jamban;3271;209;lawe bau;3289;249;air bau;dailyCheck
2211; Di mana tempat orang biasanya membuang air kecil. ;toilet;3268;209;kamar mandi;3280;249;kamar mandi;dailyCheck
2213; Apa yang dilakukan oleh ginjal dan kandung kemih. ;menyimpan air kencing;3264;209;simpan lawe nyoh;3288;249;simpan air kencing;dailyCheck
2221;Kata yang digunakan untuk menyebut membuang air besar. ;membuang kotoran;3306;249;capaken cemak;3533;214;membuang kotoran;dailyCheck
2224; Kata yang digunakan untuk menyebut tinja//tahi. ;ekskresi;3320;249;ekresasi;3522;214;ekresi;dailyCheck
2225; Kata yang digunakan untuk menyebut tinja//tahi. ;najis;3299;249;najis;3557;214;najis;dailyCheck
2226; Kata yang digunakan untuk menyebut tinja//tahi. ;kotoran;3321;249;cemak;3544;214;kontor;dailyCheck
2227; Kata yang digunakan untuk menyebut tinja//tahi yang cair. ;diare;3318;249;bkbolen;3549;214;bolen;checkData
2228; Kata yang digunakan untuk menyebut tinja//tahi yang cair. ;menceret;3293;249;cerewet;3521;214;cekhewet;dailyCheck
2229; Kata yang digunakan untuk menyebut keadaan sulit membuang air besar. ;sukar buang air besar;3315;249;sungkar buang lawe belin;3529;214;sungkan buang air  besar;dailyCheck
2231; Kata yang digunakan untuk menyebut membersihkan diri setelah buang air besar. ;bercebok (sendiri);3300;249;micing sade;3633;171;buang air besar sendiri;dailyCheck
2233; Apa yang orang gunakan untuk membersihkan diri setelah buang air besar. ;kertas jamban (tisu toilet);3402;171;kotas, tisu;3546;214;kertas,  tisu;dailyCheck
2234; Apa saja yang digunakan untuk bayi, berhubungan dengan buang air besar. ;popok;3322;249;luakh;3528;214;keluar;dailyCheck
2235; Apa saja yang digunakan untuk bayi, berhubungan dengan buang air besar. ;kain lampin;3360;214;uwis lampin;8102;334;kain lampin;dailyCheck
2236; Di mana tempat orang biasanya membuang air besar. ;kamar mandi;3294;249;kamakh khidi;3540;214;kamar mandi;dailyCheck
2237; Di mana tempat orang biasanya membuang air besar. ;jamban;3346;214;jambam;14721;517;jambam;
2239; Kata yang digunakan untuk menyebut bau tinja//tahi. ;bau busuk;3343;214;mbau macik;3478;169;bau busuk;dailyCheck
2241; Kata yang digunakan untuk menyatakan kentut. ;kentut;3319;249;mentut;3542;214;kentut;dailyCheck
2242; Kata yang digunakan untuk menyatakan kentut. ;buang angin;3348;214;mentut;3635;171;buang angin/kentut;dailyCheck
2245;Kata yang digunakan untuk menyebut merasa sesuatu dengan menggunakan salah satu pancaindra. ;melihat;3370;214;ngato;3640;171;melihat;dailyCheck
2246;Kata yang digunakan untuk menyebut merasa sesuatu dengan menggunakan salah satu pancaindra. ;memperhatikan;3388;171;mempekhatiken ;3541;214;memperhatikan;dailyCheck
2247;Kata yang digunakan untuk menyebut merasa sesuatu dengan menggunakan salah satu pancaindra. ;membedakan;3359;214;menbedeken;3481;169;membedakan;dailyCheck
2251; Kata yang digunakan untuk menyebut sesuatu yang dapat dirasakan. ;perasaan;3409;171;pekhasaen ;3538;214;perasaan;dailyCheck
2252; Kata yang digunakan untuk menyebut sesuatu yang dapat dirasakan. ;penglihatan;3368;214;pengidah;3469;209;penglihat;dailyCheck
2253; Kata yang menjelaskan sifat sesuatu yang dapat diketahui melalui pancaindra. ;dapat diraba;3367;214;nemu ni gelem;3632;171;bisa dipegang ;dailyCheck
2255; Kata yang menjelaskan sifat sesuatu yang dapat diketahui melalui pancaindra. ;dapat dirasa;3393;171;mu nikhase;3523;214;bisa di rasa;dailyCheck
2256; Kata yang menjelaskan sifat sesuatu yang dapat diketahui melalui pancaindra. ;dapat dibedakan;3355;214;nemu ni bedeken;3620;171;bisa dibedakan ;dailyCheck
2261; Kata yang menjelaskan sifat seseorang yang dapat merasakan hal-hal yang tidak dapat diketahui melalui pancaindra, yang tidak dapat dilakukan oleh orang pada umumnya. ;mampu merasa;3397;216;sanggup mekhase;3534;214;sangup merasa;dailyCheck
2262; Kata yang menjelaskan sifat seseorang yang dapat merasakan hal-hal yang tidak dapat diketahui melalui pancaindra, yang tidak dapat dilakukan oleh orang pada umumnya. ;memiliki indra yang tajam;3389;171;let bhane indra si tajem;3548;214;mempunyai indra yang tajam;dailyCheck
2263;Kata yang digunakan untuk menyebut melihat sesuatu. ;melihat;3369;214;ngato;3642;171;melihat;dailyCheck
2264;Kata yang digunakan untuk menyebut melihat sesuatu. ;menatap;3398;171;nelengi;3479;169;melirik;dailyCheck
2267;Kata yang digunakan untuk menyebut melihat sesuatu. ;memperhatikan;3406;171;mempekhhatiken;3532;214;memperhatikan;dailyCheck
2271; Kata yang digunakan untuk menyebut melihat sesuatu yang telah dicari-cari. ;melihat;3412;171;ngato;15348;575;lihat;
2273; Kata yang digunakan untuk menyebut melihat sesuatu yang telah dicari-cari. ;mengamati;3387;171;mekhatiken ;3545;214;memperhatikan;dailyCheck
2277; Kata yang digunakan untuk menyebut kemampuan untuk melihat. ;penglihatan;3403;171;pengidhahen ;3550;214;pengelihatan;dailyCheck
2281; Kata yang digunakan untuk menyebut seseorang yang melihat sesuatu. ;saksi;3465;171;saksi;3477;169;saksi;dailyCheck
2290; Kata yang menjelaskan seberapa jelas seseorang dapat melihat. ;buta;3467;171;pitung ;3539;214;pintu;dailyCheck
2341;Kata yang digunakan untuk menyebut memperhatikan sesuatu. ;menonton (film);3484;209;nonton;3536;214;nonton;dailyCheck
2342; Kata yang digunakan untuk menyebut memperhatikan sesuatu secara terus-menerus. ;tidak melepaskan pandangan dari (seseorang);3490;209;malet meluahken pandangen  kalak akhi;3558;214;tidak melepaskan pandangan dari orang;dailyCheck
2352; Kata yang digunakan untuk menyebut seseorang yang memperhatikan sesuatu. ;pengamat;3474;209;ahli;3554;214;ahli;dailyCheck
2353; Kata yang digunakan untuk menyebut seseorang yang memperhatikan sesuatu. ;pendengar;3486;209;pemege;3553;214;pendengar;dailyCheck
2356; Kata yang digunakan untuk menyebut selalu memperhatikan situasi untuk mengetahui apakah akan terjadi sesuatu yang buruk. ;bersiaga;3485;209;hati-hati;3551;214;hati-hati;dailyCheck
2358; Kata yang digunakan untuk menyebut selalu memperhatikan situasi untuk mengetahui apakah akan terjadi sesuatu yang buruk. ;berjaga-jaga;3489;209;jage-jage;3531;214;jaga jaga;dailyCheck
2361;Kata yang digunakan untuk menyebut meneliti sesuatu. ;memeriksa;3488;209;memekhikse;3524;214;memeriksa;dailyCheck
2461; Kata yang menjelaskan sifat sesuatu yang dapat memantulkan cahaya. ;memantul;3494;171;bombal;3692;214;megembal;dailyCheck
2463;Kata yang digunakan untuk menyebut tampak//wujud sesuatu. ;wujud;3492;171;khupe;3696;214;rupa;dailyCheck
2464;Kata yang digunakan untuk menyebut tampak//wujud sesuatu. ;tampak;3509;171;tekhidhah;3718;214;terlihat;dailyCheck
2465;Kata yang digunakan untuk menyebut tampak//wujud sesuatu. ;rupa;3512;171;khupe;3695;214;rupa;dailyCheck
2468; Kata yang digunakan untuk menyebut tampak//wujud seseorang. ;kesan;3517;171;kesan;3699;214;kesan;dailyCheck
2469; Kata yang digunakan untuk menyebut tampak//wujud seseorang. ;wajah;3493;171;Awe;3685;169;muka;dailyCheck
2472; Kata yang menunjukkan bahwa sesuatu mirip dengan benda lainnya. ;mirip;3491;171;mikhip;3715;214;mirip;dailyCheck
2474; Kata yang menunjukkan bahwa sesuatu mirip dengan benda lainnya. ;tampak seperti;3497;171;tekhidhah bage;3693;214;telihat seperti;dailyCheck
2475; Kata yang menunjukkan bahwa sesuatu mirip dengan benda lainnya. ;menyerupai;3504;171;mikhip;3702;214;mirip;dailyCheck
2476; Kata yang menunjukkan bahwa sesuatu terlihat seperti suatu keadaan tertentu. ;terlihat (bagus//jelek);3495;171;tekhidhah ;3704;214;terlihay;dailyCheck
2477; Kata yang menunjukkan bahwa sesuatu terlihat seperti suatu keadaan tertentu. ;tampak (tua//muda);3507;171;tekhidhah ( metue/mudhe);3719;214;terlihat (tua/muda);dailyCheck
2479; Kata yang menunjukkan bahwa sepotong pakaian tampak bagus jika dikenakan oleh seseorang. ;cocok;3563;214;cocok;4367;171;cocok;dailyCheck
2480; Kata yang menunjukkan bahwa sepotong pakaian tampak bagus jika dikenakan oleh seseorang. ;sesuai;3515;171;sesue;3700;214;sesuai;dailyCheck
2481; Kata yang menunjukkan bahwa sepotong pakaian tampak bagus jika dikenakan oleh seseorang. ;pas;3508;171;pas, cocok;3713;214;cocok;dailyCheck
2485; Kata yang menunjukkan sesuatu yang tampak bagus jika dipadukan dengan benda lainnya. ;seimbang;3561;214;seimbang;9589;472;seimbang;dailyCheck
2487;Kata yang menjelaskan ciri seorang wanita yang cantik. ;cantik;3568;214;mejile;12715;560;cantik;dailyCheck
2489;Kata yang menjelaskan ciri seorang wanita yang cantik. ;rupawan;3562;214;mejile;3756;169;cantik;dailyCheck
2491;Kata yang menjelaskan ciri seorang wanita yang cantik. ;jelita;3566;214;jelite;5968;171;jelita;dailyCheck
2493;Kata yang menjelaskan ciri seorang wanita yang cantik. ;anggun;3560;214;menakhik;3758;169;menarik;dailyCheck
2495; Kata yang menjelaskan ciri seorang pria yang tampan. ;ganteng;3580;214;gantengme;3751;169;ganteng;dailyCheck
2497; Kata yang menjelaskan ciri seorang pria yang tampan. ;imut-imut;3565;214;imute;6888;169;manis;dailyCheck
2498; Kata yang menjelaskan ciri seorang pria yang tampan. ;gagah;3578;214;megegokh;5950;171;bertenaga;dailyCheck
2501; Kata yang menjelaskan ciri seorang anak yang cantik. ;imut-imut;3572;214;imutne;3759;169;imut;dailyCheck
2503; Kata yang menjelaskan ciri sesuatu yang cantik. ;menarik;3570;214;menakhik;5935;171;menarik;dailyCheck
2504; Kata yang menjelaskan ciri sesuatu yang cantik. ;indah;3579;214;mentapme;15202;575;mantap ya;
2505; Kata yang menjelaskan ciri sesuatu yang cantik. ;anggun;3577;214;anggun ninr;4638;169;mengayun anak;dailyCheck
2507; Kata yang menjelaskan ciri sesuatu yang cantik. ;hebat;3581;214;kuatme;14255;560;kuat;
2521; Kata yang digunakan untuk menyebut mempercantik sesuatu. ;berdandan;3590;171;medandan;3753;169;berias;dailyCheck
2522; Kata yang menjelaskan ciri sesuatu atau seseorang yang tidak cantik ataupun jelek. ;biasa;3591;171;bhiase;3717;214;biasa;dailyCheck
2524; Kata yang menjelaskan ciri sesuatu atau seseorang yang tidak cantik ataupun jelek. ;biasa-biasa saja;3604;171;bhiase-bhiase pelin ;3694;214;biasa-biasa saja;dailyCheck
2525;Kata yang menjelaskan ciri seseorang yang tidak terlihat bagus. ;tampak jelek;3605;171;tekhidhah macik;3697;214;terlihat jelek;dailyCheck
2529;Kata yang menjelaskan ciri seseorang yang tidak terlihat bagus. ;tidak menarik;3617;171;malot mende;3698;214;tidak bagus;dailyCheck
2532; Kata yang menjelaskan ciri seseorang yang sangat jelek. ;mengerikan;3593;171;ngekhi ;3701;214;ngeri;dailyCheck
2533; Kata yang menjelaskan ciri seseorang yang sangat jelek. ;menjijikkan;3601;171;menjijikken;3706;214;menjijikan;dailyCheck
2535; Kata yang menjelaskan ciri sesuatu yang jelek. ;jelek;3655;214;monol;4420;169;jelek;dailyCheck
2536; Kata yang menjelaskan ciri sesuatu yang jelek. ;seram;3599;171;sekhem ;3711;214;seram;dailyCheck
2537; Kata yang menjelaskan ciri sesuatu yang jelek. ;mengerikan;3608;171;ngekhi kalihen ;3707;214;ngeri sekali;dailyCheck
2540; Kata yang digunakan untuk menyebut sesuatu yang jelek. ;sesuatu yang aneh;3613;171;sebhuah keanehen ;3720;214;sebuah keanehan;dailyCheck
2541; Kata yang menunjukkan bahwa sesuatu dilakukan dengan cara yang jelek. ;secara kasar;3606;171;secakhe kejam/kasakh;3714;214;secara kejam / kasar;dailyCheck
2547; Kata yang digunakan untuk menyebut memperjelek sesuatu. ;merusak;3661;214;mekhusak;3684;169;merusak;dailyCheck
2548; Kata yang digunakan untuk menyebut memperjelek sesuatu. ;menodai;3668;214;mencemakh i;7798;319;mengotori ;dailyCheck
2549; Kata yang menjelaskan ciri wajah seseorang yang jelek. ;jelek;3675;214;monol;4634;169;jelek sekali;dailyCheck
2552;Kata yang digunakan untuk menyebut benda yang orang gunakan untuk membantu mereka melihat dengan lebih baik. ;lensa;3673;214;lense;7893;334;mata;dailyCheck
2554;Kata yang digunakan untuk menyebut benda yang orang gunakan untuk membantu mereka melihat dengan lebih baik. ;alat optik;3662;214;alet optikh;6907;169;alat kesehatan;dailyCheck
2555;Kata yang digunakan untuk menyebut benda yang orang gunakan untuk membantu mereka melihat dengan lebih baik. ;teropong;3656;214;tekhopong;5966;171;teropong;dailyCheck
2556; Kata yang digunakan untuk menyebut kacamata. ;kacamata;3680;214;kacemate;3754;169;kacamata;dailyCheck
2557; Kata yang digunakan untuk menyebut kacamata. ;lensa kontak;3669;214;lense kontak;5679;186;kontak lensa;dailyCheck
2558; Kata yang digunakan untuk menyebut kacamata. ;tesmak;3660;214;termak e;15274;575;termamak;
2562; Apa benda yang orang gunakan untuk melihat benda-benda kecil. ;lup;3670;214;lup;10698;438;lap;dailyCheck
2563; Apa benda yang orang gunakan untuk melihat benda-benda yang letaknya jauh. ;teleskop;3676;214;teleskop;8244;334;teleskop ;dailyCheck
2569; Apa yang dilakukan oleh benda-benda yang orang gunakan untuk melihat. ;memantulkan;3681;214;memantulken;5984;171;memantulkan;dailyCheck
2581; Apa saja benda yang orang gunakan supaya dapat membantu mereka mendengar dengan lebih baik. ;alat bantu dengar;3721;214;alat megekh;7963;334;alat pendengaran ;dailyCheck
2584; Kata yang menjelaskan sifat sesuatu yang berkaitan dengan pendengaran. ;pendengaran;3729;214;pemegeen;4399;171;pendengaran ;dailyCheck
2585; Kata yang menjelaskan sifat sesuatu yang berkaitan dengan pendengaran. ;aural;3738;214;aurane;4444;169;auranya;dailyCheck
2590;Kata yang digunakan untuk menyebut mendengarkan sesuatu. ;memperhatikan;3723;214;mempehatiken;4394;171;memperhatikan ;dailyCheck
2596; Kata yang digunakan untuk menyebut seseorang yang mendengarkan. ;pendengar;3750;214;pemege;4374;169;pendengaran;dailyCheck
2600;Kata yang digunakan untuk menyebut sesuatu yang didengar. ;kegaduhan;3746;214;khecok;7032;0;ribut;dailyCheck
2602; Kata yang menunjukkan bahwa sesuatu terdengar seperti bunyi lain atau terdengar seperti bunyi tertentu. ;terdengar seperti;3733;214;tebege bage;4396;171;terdengar seperti;dailyCheck
2606; Kata yang digunakan untuk menyebut proses di mana seseorang atau sesuatu membuat suatu bunyi. ;membuat kegaduhan;3745;214;makhan khibut;7872;334;makan ribut;dailyCheck
2609; Kata yang digunakan untuk menyebut proses di mana seseorang atau sesuatu membuat suatu bunyi. ;memperdengarkan;3748;214;megeken;4358;171;mendengarkan ;dailyCheck
2641; Kata yang digunakan untuk menyebut bunyi yang terjadi tiba-tiba. ;meletus;3760;214;mbetuk;4424;169;meledak;dailyCheck
2642; Kata yang digunakan untuk menyebut bunyi yang terjadi tiba-tiba. ;gaduh;3763;214;khecok;13451;525;ribut;dailyCheck
2646; Kata yang digunakan untuk menyebut nada suatu bunyi. ;tangga nada;3770;214;tangge nade;5967;171;tangga nada;dailyCheck
2647; Kata yang digunakan untuk menyebut nada suatu bunyi. ;perubahan nada;3774;214;perubahen nade;14026;560;perubahan nada;
2648; Kata yang digunakan untuk menyebut bunyi yang bernada tinggi. ;tinggi;3777;214;ndatas;8184;334;atas;dailyCheck
2649; Kata yang digunakan untuk menyebut bunyi yang bernada tinggi. ;mencicit;3780;214;mendalami;5903;171;mendalami;dailyCheck
2650; Kata yang digunakan untuk menyebut bunyi yang bernada tinggi. ;melengking;3782;214;melengking;7942;334;melengking ;dailyCheck
2651; Kata yang digunakan untuk menyebut bunyi yang bernada tinggi. ;menjerit;3787;214;menjekhit;4362;171;menjerit;dailyCheck
2654; Kata yang digunakan untuk menyebut bunyi yang bernada rendah. ;bergemuruh;3785;214;bergemukukh;14233;560;bergemuruh;
2656; Kata yang digunakan untuk menyebut bunyi yang dihasilkan oleh sesuatu yang dibanting atau tertubruk barang lain. ;dentum;3767;214;medetum;5906;171;berdentum;dailyCheck
2659; Kata yang digunakan untuk menyebut bunyi ketika sesuatu pecah atau patah. ;keletak;3764;214;gampakh;4397;171;tergeletak;dailyCheck
2660; Kata yang digunakan untuk menyebut bunyi ketika sesuatu pecah atau patah. ;letup;3768;214;letup;7866;334;meledak;dailyCheck
2661; Kata yang digunakan untuk menyebut bunyi ketika sesuatu pecah atau patah. ;derak;3789;214;medekhak;4428;169;berderak;dailyCheck
2663; Kata yang digunakan untuk menyebut bunyi ketika dua benda saling menggesek satu sama lain. ;derik;3772;214;dekhik;4439;169;derik;dailyCheck
2669; Kata yang digunakan untuk menyebut bunyi ketika logam atau kaca menabrak sesuatu. ;kerincing;3778;214;tajom;5901;171;tajam;dailyCheck
2670; Kata yang digunakan untuk menyebut bunyi ketika logam atau kaca menabrak sesuatu. ;dering;3783;214;dekhing;4366;171;berdering;dailyCheck
2671; Kata yang digunakan untuk menyebut bunyi air. ;bunyi percik;3776;214;sakhe pekhik;8195;334;suara burung ;dailyCheck
2672; Kata yang digunakan untuk menyebut bunyi air. ;jebar-jebur;3781;214;jebakh-jebukh;9515;472;jebar jebur;dailyCheck
2674; Kata yang digunakan untuk menyebut bunyi air. ;bunyi cebur;3779;214;sakhe ngebur;7149;279;suara ngebor;dailyCheck
2678; Kata yang digunakan untuk menyebut bunyi angin atau udara. ;bergemuruh;3788;214;bergemukhukh;3884;169;bergemuruh;dailyCheck
2679; Kata yang digunakan untuk menyebut bunyi api. ;bunyi berdetas-detas;3784;214;sakhe medetukh-detukh;8256;334;suara ;dailyCheck
2681; Kata yang digunakan untuk menyebut bunyi api. ;bergejolak;3786;214;mengejolak;14631;517;bergejolak;
2701; Apa bunyi yang dibuat oleh bayi. ;berteriak;3825;214;dempik;4356;171;teriak;dailyCheck
2702; Apa bunyi yang dibuat oleh bayi. ;menangis;3834;214;pepekhak;5757;169;nangis;dailyCheck
2703; Apa bunyi yang dibuat oleh bayi. ;berdeguk;3838;214;berdegukh;8282;334;berdegup ;dailyCheck
2712; Kata yang digunakan untuk menyebut bunyi mesin. ;mendengung;3792;171;medengung;4070;214;medengung;dailyCheck
2715; Kata yang digunakan untuk menyebut bunyi bel. ;kerincing;3839;214;tajam;8039;272;tajem;dailyCheck
